Q08462_1|d.58.29.1|d1azsb_ annotated_H0WIN1|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 235
Q08462_1|d.58.29.1|d1azsb_ annotated_H3CRE1|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 235
Q08462_1|d.58.29.1|d1azsb_ annotated_S9WH79|d.58.29.1|d1azsa_ 235
Q08462_1|d.58.29.1|d1azsb_ annotated_F7HVB5|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 235
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A0A0B2NZL4|d.10.1.2|d1gcca_ 234
O52552_1|c.67.1.4|d1b9ha_ annotated_A0A089M1J8|c.67.1.4,c.67.1.2,c.67.1.3,c.67.1.5,c.67.1.1,c.67.1.3,c.67.1.4,c.67.1.1,c.67.1.3,c.67.1.4|d1b9ha_,d2v1pa1,d1cs1a_,d1c4ka2,d1m6sa_,d1qz9a_,d1bs0a_,d1xi9a_,d1c7na_,d1kl1a_ 234
P95474_1|c.73.1.1|d1e19a_ annotated_Q71ID8|c.73.1.1,c.73.1.2,c.73.1.3|d1e19a_,d1gs5a_,d2akoa1 234
Q9UM13_1|b.18.1.9|d1jhja_ annotated_K4B6F6|b.18.1.9|d1jhja_ 234
P26572_1|c.68.1.10|d1fo8a_ annotated_J9EG93|c.68.1.10|d1fo8a_ 234
S9XC86_1|a.22.1.3|d1h3ob_ annotated_A0A023G6J3|a.22.1.3|d1h3ob_ 234
Q9NNX6_1|d.169.1.1|d1xpha1 annotated_G3HWX3|d.169.1.1|d1qdda_ 234
D6THH4_1|c.37.1.19|d1z5za1 annotated_A4BSS8|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.16,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d1gkub1,d1yksa1,d1z5za1 234
D6THH4_1|c.37.1.19|d1z5za1 annotated_A0A031H7M0|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d1z3ix2,d1yksa1,d1z5za1 234
D6THH4_1|c.37.1.19|d1z5za1 annotated_P94593|c.37.1.19,c.37.1.19|d1z3ix2,d1z5za1 234
Q08462_1|d.58.29.1|d1azsb_ annotated_T1HI70|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 234
Q08462_1|d.58.29.1|d1azsb_ annotated_A0A087Y463|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 234
Q08462_1|d.58.29.1|d1azsb_ annotated_H2YWF8|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 233
R0G7V9_1|d.10.1.2|d1gcca_ annotated_W9R427|d.10.1.2|d1gcca_ 233
R0G7V9_1|d.10.1.2|d1gcca_ annotated_K4AYX3|d.10.1.2|d1gcca_ 233
R0G7V9_1|d.10.1.2|d1gcca_ annotated_K7L178|d.10.1.2|d1gcca_ 233
R0G7V9_1|d.10.1.2|d1gcca_ annotated_M4IVT2|d.10.1.2|d1gcca_ 233
D6THH4_1|c.37.1.19|d1z5za1 annotated_A0A0B0HN20|c.37.1.19,c.37.1.19|d1z3ix2,d2fwra1 233
D6THH4_1|c.37.1.19|d1z5za1 annotated_A6W6R2|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d2fwra1 233
Q08462_1|d.58.29.1|d1azsb_ annotated_O43306|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 233
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A0A078F6F2|d.10.1.2|d1gcca_ 233
Q08462_1|d.58.29.1|d1azsb_ annotated_J9PA45|d.58.29.1|d1azsa_ 233
Q08462_1|d.58.29.1|d1azsb_ annotated_Q80U07|d.58.29.1|d1azsa_ 233
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A5CAD5|d.10.1.2|d1gcca_ 232
R0G7V9_1|d.10.1.2|d1gcca_ annotated_F6HM58|d.10.1.2|d1gcca_ 232
R0G7V9_1|d.10.1.2|d1gcca_ annotated_W1NI59|d.10.1.2|d1gcca_ 232
R0G7V9_1|d.10.1.2|d1gcca_ annotated_G8GKQ8|d.10.1.2|d1gcca_ 232
R0G7V9_1|d.10.1.2|d1gcca_ annotated_C5WRV0|d.10.1.2|d1gcca_ 232
Q08462_1|d.58.29.1|d1azsb_ annotated_E0VW82|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 232
Q02127_1|c.1.4.1|d1d3ga_ annotated_Q7XKC8|c.1.4.1|d1d3ga_ 232
Q02127_1|c.1.4.1|d1d3ga_ annotated_A0A0D3G1N9|c.1.4.1|d1d3ga_ 232
Q08462_1|d.58.29.1|d1azsb_ annotated_K7E7J5|d.58.29.1|d1azsb_ 232
Q08462_1|d.58.29.1|d1azsb_ annotated_I3L6Q9|d.58.29.1,d.58.29.1|d1azsa_,d1azsb_ 232
P39126_1|c.77.1.1|d1hqsa_ annotated_M3HUC3|c.77.1.1|d1hqsa_ 232
Q9X1K9_1|c.1.10.1|d1o5ka_ annotated_F7WZ03|c.1.10.1|d1o5ka_ 232
D6THH4_1|c.37.1.19|d1z5za1 annotated_G1VLS3|c.37.1.19|d2fwra1 232
G0A839_1|d.157.1.5|d1p9ea_ annotated_D3NTM6|d.157.1.5,d.157.1.3,d.157.1.1,d.157.1.10,d.157.1.14,d.157.1.9,d.157.1.1,d.157.1.2,d.157.1.11,d.157.1.13,d.157.1.8,d.157.1.6,d.157.1.7,d.157.1.10|d1p9ea_,d1vmea2,d1mqoa_,d2i7ta1,d2q0ia1,d1zkpa1,d2gmna1,d2qeda1,d1ztca1,d2cfua2,d1wraa1,d1xtoa_,d1y44a1,d2az4a1 231
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A0A059C5A3|d.10.1.2|d1gcca_ 231
R0G7V9_1|d.10.1.2|d1gcca_ annotated_M4IWN3|d.10.1.2|d1gcca_ 231
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A0A059BAV2|d.10.1.2|d1gcca_ 231
R0G7V9_1|d.10.1.2|d1gcca_ annotated_V4TWU2|d.10.1.2|d1gcca_ 231
D6THH4_1|c.37.1.19|d1z5za1 annotated_A0A0D8HNI8|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d2fwra1 231
A2W5J2_1|c.79.1.1|d1tyza_ annotated_I6R1F4|c.79.1.1|d1tyza_ 231
P38251_1|c.37.1.20,a.80.1.1|d1sxje2,d1sxje1 annotated_W1QI35|c.37.1.20,a.80.1.1|d1sxja2,d1sxje1 231
Q9X1K9_1|c.1.10.1|d1o5ka_ annotated_X1LXX0|c.1.10.1|d1f74a_ 231
A9CJ26_1|c.51.5.1|d2a9sa1 annotated_D5XF73|c.57.1.1,c.57.1.2,c.51.5.1|d1di6a_,d1uz5a3,d2a9sa1 231
Q08462_1|d.58.29.1|d1azsb_ annotated_I1FE79|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 231
Q08462_1|d.58.29.1|d1azsb_ annotated_G0MXG2|d.58.29.1|d1azsa_ 231
Q02127_1|c.1.4.1|d1d3ga_ annotated_F1LFC3|c.1.4.1|d1d3ga_ 231
D6THH4_1|c.37.1.19|d1z5za1 annotated_A0A0C2W0U0|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2eyqa3,d1yksa1,d2fwra1 231
D6THH4_1|c.37.1.19|d1z5za1 annotated_R5VG85|c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1yksa1,d2fwra1 231
O52552_1|c.67.1.4|d1b9ha_ annotated_S0EXE1|c.67.1.4,c.67.1.1,c.67.1.2,c.67.1.3,c.67.1.1,c.67.1.3,c.67.1.4,c.67.1.1,c.67.1.5,c.67.1.4,c.67.1.3,c.67.1.9,c.67.1.3,c.67.1.8,c.67.1.6,c.67.1.1,c.67.1.3|d1b9ha_,d1xi9a_,d2v1pa1,d1c7na_,d1lc5a_,d1cs1a_,d1bs0a_,d1svva_,d1c4ka2,d1o69a_,d1qz9a_,d2e7ja1,d1t3ia_,d2aeua1,d1js3a_,d1v2da_,d1m32a_ 230
A9CJ26_1|c.51.5.1|d2a9sa1 annotated_T1X5U3|c.51.5.1|d2a9sa1 230
A9CJ26_1|c.51.5.1|d2a9sa1 annotated_L0EU81|c.51.5.1|d2a9sa1 230
D6THH4_1|c.37.1.19|d1z5za1 annotated_E6Q6S3|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d1yksa1,d1z5za1 230
D6THH4_1|c.37.1.19|d1z5za1 annotated_I8J1Y6|c.37.1.19,c.37.1.23,c.37.1.14,c.37.1.19,c.37.1.19|d1z3ix2,d1rifa_,d1yksa1,d1z3ix2,d2fwra1 230
Q08462_1|d.58.29.1|d1azsb_ annotated_Q4RTL6|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 230
R0G7V9_1|d.10.1.2|d1gcca_ annotated_J3N2Z6|d.10.1.2|d1gcca_ 230
Q08462_1|d.58.29.1|d1azsb_ annotated_H2UHV3|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 230
Q9UM13_1|b.18.1.9|d1jhja_ annotated_B3RPW8|b.18.1.9|d1jhja_ 230
Q08462_1|d.58.29.1|d1azsb_ annotated_C3ZX81|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 230
Q9UM13_1|b.18.1.9|d1jhja_ annotated_D7FYV7|b.18.1.9|d1jhja_ 229
P30340_1|a.4.5.5|d1r1ta_ annotated_Q55940|a.4.5.5,a.4.5.50,a.4.5.64,a.4.5.28,a.4.5.58,a.4.5.69,a.4.5.73,a.4.5.28|d1r1ta_,d1sfxa_,d2p4wa1,d1ub9a_,d1ulya_,d2hzta1,d2htja1,d3ctaa1 229
M2YAR3_1|b.40.4.5|d3bzka4 annotated_B7PCH3|a.294.1.1,c.55.3.13,a.60.2.6,a.60.2.7,a.60.12.2,a.60.2.6,b.40.4.5|d3bzka3,d3bzka5,d3bzka1,d2duya1,d2axtu1,d3bzka2,d3bzka4 229
D6THH4_1|c.37.1.19|d1z5za1 annotated_E9UPR5|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d1yksa1,d2fwra1 229
D6THH4_1|c.37.1.19|d1z5za1 annotated_A0A069SXU2|c.37.1.19,c.37.1.23,c.37.1.19|d1z3ix2,d1rifa_,d1z5za1 229
Q9RWB2_1|a.103.1.1|d1ioma_ annotated_H2J6S4|a.103.1.1|d1ioma_ 229
P30340_1|a.4.5.5|d1r1ta_ annotated_L8ALZ0|a.4.5.5,a.4.5.41,a.4.5.50,a.4.5.5,a.4.5.28,a.4.5.64,a.4.5.58,a.4.5.5,a.4.5.69,a.4.5.1,a.4.5.73,a.4.5.28|d1r1ta_,d1q1ha_,d1sfxa_,d1r1ta_,d1ub9a_,d2p4wa1,d1ulya_,d1y0ua_,d2hzta1,d1biaa1,d2htja1,d3ctaa1 229
P59998_1|d.198.2.1|d1k8kf_ annotated_Q5YET0|d.198.2.1|d1k8kf_ 229
R0G7V9_1|d.10.1.2|d1gcca_ annotated_M0SN71|d.10.1.2|d1gcca_ 229
R0G7V9_1|d.10.1.2|d1gcca_ annotated_W1Q109|d.10.1.2|d1gcca_ 229
R0G7V9_1|d.10.1.2|d1gcca_ annotated_M1B0S2|d.10.1.2|d1gcca_ 229
R0G7V9_1|d.10.1.2|d1gcca_ annotated_C6TDG7|d.10.1.2|d1gcca_ 229
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A0A0A7CB45|d.10.1.2|d1gcca_ 229
R0G7V9_1|d.10.1.2|d1gcca_ annotated_B9H8L2|d.10.1.2|d1gcca_ 229
Q02127_1|c.1.4.1|d1d3ga_ annotated_B0CUF5|c.1.4.1|d1d3ga_ 229
Q83LS2_1|d.230.5.1|d1y2ia_ annotated_F0F3L2|d.230.5.1|d1y2ia_ 229
P39788_1|a.96.1.1|d1orna_ annotated_U4KLM0|a.96.1.1,a.96.1.2,a.96.1.5,a.96.1.2,a.96.1.3|d1orna_,d1kg2a_,d1pu6a_,d1ngna_,d1mpga1 229
P39788_1|a.96.1.1|d1orna_ annotated_A9KR65|a.96.1.1,a.96.1.2,a.96.1.5,a.96.1.1,a.96.1.3,a.96.1.2,a.96.1.3|d1orna_,d1kg2a_,d1pu6a_,d1orna_,d1mpga1,d1kg2a_,d2noha1 229
A9CJ26_1|c.51.5.1|d2a9sa1 annotated_C6ACR6|c.51.5.1|d2a9sa1 229
Q29599_1|d.218.1.6,a.160.1.2|d1px5a2,d1px5a1 annotated_Q4KU46|a.160.1.2|d1px5a1 229
Q6MZW8_1|c.46.1.1|d1ymka1 annotated_H2YBC2|c.46.1.1,c.46.1.3,c.46.1.2,c.46.1.4|d1ymka1,d1gmxa_,d1e0ca1,d2gwfa1 229
D6THH4_1|c.37.1.19|d1z5za1 annotated_A0A090J328|c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1yksa1,d2fwra1 228
D6THH4_1|c.37.1.19|d1z5za1 annotated_J2GZQ0|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2p6ra3,d1yksa1,d2fwra1 228
D6THH4_1|c.37.1.19|d1z5za1 annotated_D3P7S1|c.37.1.19,c.37.1.19|d1z3ix2,d1z5za1 228
D6THH4_1|c.37.1.19|d1z5za1 annotated_A0A088QDH4|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2eyqa3,d1yksa1,d1z5za1 228
Q9RWB2_1|a.103.1.1|d1ioma_ annotated_A0A074LLT8|a.103.1.1|d1ioma_ 228
R0G7V9_1|d.10.1.2|d1gcca_ annotated_Q9FR02|d.10.1.2|d1gcca_ 228
Q6MZW8_1|c.46.1.1|d1ymka1 annotated_T1JL22|c.46.1.1,c.46.1.2,c.46.1.1,c.46.1.2,c.46.1.3,c.46.1.2,c.46.1.4|d1ymka1,d1yt8a1,d1t3ka_,d1e0ca2,d1gmxa_,d1yt8a3,d2gwfa1 228
R0G7V9_1|d.10.1.2|d1gcca_ annotated_E9NQF5|d.10.1.2|d1gcca_ 228
A4XVB8_1|d.38.1.5|d1yoca1 annotated_G8Q7K7|d.38.1.5|d1yoca1 228
P39788_1|a.96.1.1|d1orna_ annotated_B0CJ25|a.96.1.1,a.96.1.5,a.96.1.2,a.96.1.3|d1orna_,d1pu6a_,d1ngna_,d1mpga1 228
Q5SLE6_1|c.79.1.1|d1ve1a1 annotated_F6HTU8|c.79.1.1,c.79.1.1|d1v71a1,d1ve1a1 228
M2YAR3_1|b.40.4.5|d3bzka4 annotated_A3RPI2|a.294.1.1,c.55.3.13,a.60.2.6,a.60.2.7,a.60.2.6,b.40.4.5|d3bzka3,d3bzka5,d3bzka1,d2duya1,d3bzka2,d3bzka4 228
D6THH4_1|c.37.1.19|d1z5za1 annotated_K6CBT6|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2eyqa3,d1yksa1,d2fwra1 227
D6THH4_1|c.37.1.19|d1z5za1 annotated_V9Z7R8|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.19|d1z3ix2,d1rifa_,d2eyqa3,d2fwra1 227
D6THH4_1|c.37.1.19|d1z5za1 annotated_T0ZZA5|c.37.1.19|d1z5za1 227
Q08462_1|d.58.29.1|d1azsb_ annotated_A0A0A1WJK0|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 227
Q08462_1|d.58.29.1|d1azsb_ annotated_H2URG4|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 227
E1J1Z3_1|b.1.18.2|d1m7xa1 annotated_A3DHG4|b.1.18.2,c.1.8.1,b.71.1.1|d1m7xa1,d1gjwa2,d1m7xa2 227
Q08462_1|d.58.29.1|d1azsb_ annotated_V4AY67|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 227
P30340_1|a.4.5.5|d1r1ta_ annotated_D8G8M2|a.4.5.5,a.4.5.50,a.4.5.64,a.4.5.58,a.4.5.69,a.4.5.1,a.4.5.73,a.4.5.28|d1r1ta_,d1sfxa_,d2p4wa1,d1ulya_,d2hzta1,d1biaa1,d2htja1,d3ctaa1 227
A6KXV0_1|c.108.1.10|d2rbka1 annotated_D5U598|c.108.1.10,c.108.1.18,c.108.1.9,c.108.1.19,c.108.1.10,c.108.1.15,c.108.1.10,c.108.1.25,c.108.1.5,c.108.1.6,c.108.1.3,c.108.1.1,c.108.1.19,c.108.1.6,c.108.1.4|d1l6ra_,d1xpja_,d1ltqa1,d2o2xa1,d2rbka1,d1u02a_,d2fuea1,d2obba1,d1k1ea_,d2hsza1,d1swva_,d1qq5a_,d2fpwa1,d2hdoa1,d1j97a_ 227
Q02127_1|c.1.4.1|d1d3ga_ annotated_O01815|c.1.4.1|d1d3ga_ 227
Q02127_1|c.1.4.1|d1d3ga_ annotated_B7G8S8|c.1.4.1|d1d3ga_ 227
R0G7V9_1|d.10.1.2|d1gcca_ annotated_V4LXZ9|d.10.1.2|d1gcca_ 226
R0G7V9_1|d.10.1.2|d1gcca_ annotated_M1B0S4|d.10.1.2|d1gcca_ 226
R0G7V9_1|d.10.1.2|d1gcca_ annotated_B9SZQ5|d.10.1.2|d1gcca_ 226
P39788_1|a.96.1.1|d1orna_ annotated_A3K930|a.96.1.1,a.96.1.5,a.96.1.2,a.96.1.3|d1orna_,d1pu6a_,d1ngna_,d1mpga1 226
Q9UM13_1|b.18.1.9|d1jhja_ annotated_C0PIE1|b.18.1.9|d1jhja_ 226
P26572_1|c.68.1.10|d1fo8a_ annotated_A8PBA3|c.68.1.10|d1fo8a_ 226
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A0A0D9W7U1|d.10.1.2,d.10.1.2|d1gcca_,d1gcca_ 226
Q02127_1|c.1.4.1|d1d3ga_ annotated_A0A073A9F6|c.1.4.1|d1d3ga_ 226
Q02127_1|c.1.4.1|d1d3ga_ annotated_T1KZU8|c.1.4.1|d1d3ga_ 226
P26572_1|c.68.1.10|d1fo8a_ annotated_E5SP86|c.68.1.10|d1fo8a_ 226
R0G7V9_1|d.10.1.2|d1gcca_ annotated_K7MUN3|d.10.1.2|d1gcca_ 225
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A0A072VKJ9|d.10.1.2|d1gcca_ 225
P26572_1|c.68.1.10|d1fo8a_ annotated_L1I7S5|c.68.1.10|d1fo8a_ 225
Q83LS2_1|d.230.5.1|d1y2ia_ annotated_A6L2T0|d.230.5.1|d1y2ia_ 225
Q08462_1|d.58.29.1|d1azsb_ annotated_H2YWF9|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 225
Q5SLE6_1|c.79.1.1|d1ve1a1 annotated_M8A9L0|c.79.1.1,a.69.2.1,a.69.2.1|d1v71a1,d1fkma1,d1fkma2 225
Q02127_1|c.1.4.1|d1d3ga_ annotated_W2TB71|c.1.4.1|d1d3ga_ 225
Q08462_1|d.58.29.1|d1azsb_ annotated_A0A0B2VDQ8|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 225
Q08462_1|d.58.29.1|d1azsb_ annotated_W4Z644|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 225
D6THH4_1|c.37.1.19|d1z5za1 annotated_A0A091C3S9|c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1yksa1,d1z5za1 225
M2YAR3_1|b.40.4.5|d3bzka4 annotated_A7BUT9|a.294.1.1,c.55.3.13,a.60.2.6,a.60.2.7,a.60.2.6,b.40.4.5|d3bzka3,d3bzka5,d3bzka1,d2duya1,d3bzka2,d3bzka4 225
D6THH4_1|c.37.1.19|d1z5za1 annotated_K7AXC1|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d1yksa1,d1z5za1 225
D6THH4_1|c.37.1.19|d1z5za1 annotated_C7MGK8|c.37.1.19,c.37.1.23,c.37.1.19|d1z3ix2,d1rifa_,d2fwra1 225
D6THH4_1|c.37.1.19|d1z5za1 annotated_I7KJ26|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d1yksa1,d2fwra1 225
A0A090QN77_1|c.30.1.1|d1kjqa2 annotated_P39771|c.30.1.1,d.142.1.2|d1kjqa2,d1kjqa3 224
R0G7V9_1|d.10.1.2|d1gcca_ annotated_U5FRU2|d.10.1.2|d1gcca_ 224
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A5BFX5|d.10.1.2|d1gcca_ 224
D6THH4_1|c.37.1.19|d1z5za1 annotated_C3AUP4|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d1yksa1,d2fwra1 224
D6THH4_1|c.37.1.19|d1z5za1 annotated_A0A088RWH9|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d1yksa1,d1z5za1 224
Q02127_1|c.1.4.1|d1d3ga_ annotated_H2ZBR6|c.1.4.1|d1d3ga_ 224
D6THH4_1|c.37.1.19|d1z5za1 annotated_A0A098F7F1|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d1yksa1,d2fwra1 224
A0A071L463_1|d.100.2.1|d2pstx1 annotated_G0A7Q6|d.100.2.1|d2pstx1 224
Q02127_1|c.1.4.1|d1d3ga_ annotated_W6KAS5|c.1.4.1|d1d3ga_ 224
P23919_1|c.37.1.1|d1nn5a_ annotated_W7TN04|c.37.1.1|d1nn5a_ 224
Q08462_1|d.58.29.1|d1azsb_ annotated_W5JFH5|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 224
G0A839_1|d.157.1.5|d1p9ea_ annotated_A0A016XEF5|d.157.1.5,d.157.1.12,d.157.1.1,d.157.1.3,d.157.1.10,d.157.1.14,d.157.1.9,d.157.1.11,d.157.1.13,d.157.1.2,d.157.1.8|d1p9ea_,d2p97a1,d1mqoa_,d1vmea2,d2i7ta1,d2q0ia1,d1zkpa1,d1ztca1,d2cfua2,d2qeda1,d1wraa1 223
A6KXV0_1|c.108.1.10|d2rbka1 annotated_E1GXH7|c.108.1.10,c.108.1.9,c.108.1.18,c.108.1.19,c.108.1.10,c.108.1.15,c.108.1.10,c.108.1.4,c.108.1.5,c.108.1.17,c.108.1.11|d1l6ra_,d1ltqa1,d1xpja_,d2fpwa1,d2rbka1,d1u02a_,d2fuea1,d1j97a_,d1k1ea_,d1u7pa_,d1rkua_ 223
Q02127_1|c.1.4.1|d1d3ga_ annotated_A0A0C3PG64|c.1.4.1|d1d3ga_ 223
Q47PU3_1|c.3.1.5|d1w4xa2 annotated_U1IJV5|c.3.1.5,c.3.1.5|d1m6ia2,d1w4xa2 223
Q08462_1|d.58.29.1|d1azsb_ annotated_I1FL72|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 223
Q08462_1|d.58.29.1|d1azsb_ annotated_Q5TUN5|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 223
E1J1Z3_1|b.1.18.2|d1m7xa1 annotated_W6LWE7|b.1.18.2,c.1.8.1,b.1.18.2,c.1.8.1,b.71.1.1|d1m7xa1,d2bhua3,d1m7xa1,d1gjwa2,d1m7xa2 223
R0G7V9_1|d.10.1.2|d1gcca_ annotated_V4TP39|d.10.1.2|d1gcca_ 223
M2YAR3_1|b.40.4.5|d3bzka4 annotated_W9V2X8|a.60.2.6,b.40.4.5|d3bzka2,d3bzka4 223
P0AG78_1|c.94.1.1|d1sbpa_ annotated_A0A098U544|c.94.1.1|d1sbpa_ 223
D6THH4_1|c.37.1.19|d1z5za1 annotated_T0YR64|c.37.1.19|d1z5za1 223
Q9RWB2_1|a.103.1.1|d1ioma_ annotated_Q6MK98|a.103.1.1|d1ioma_ 223
P39126_1|c.77.1.1|d1hqsa_ annotated_T1C9P0|c.77.1.1|d1hqsa_ 223
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A7UEC1|d.10.1.2|d1gcca_ 223
R0G7V9_1|d.10.1.2|d1gcca_ annotated_M0RSQ0|d.10.1.2|d1gcca_ 223
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A0A061F8X7|d.10.1.2|d1gcca_ 223
Q9UM13_1|b.18.1.9|d1jhja_ annotated_A0A087TXG8|b.18.1.9|d1jhja_ 222
Q08462_1|d.58.29.1|d1azsb_ annotated_A0A026WVL9|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 222
Q5SLE6_1|c.79.1.1|d1ve1a1 annotated_A0A0A5HKS8|c.79.1.1|d1v71a1 222
A0A071L463_1|d.100.2.1|d2pstx1 annotated_C5AHJ6|d.100.2.1|d2pstx1 222
D6THH4_1|c.37.1.19|d1z5za1 annotated_Q5WEW1|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.14,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d1yksa1,d2fwra1 222
Q08462_1|d.58.29.1|d1azsb_ annotated_A8JNU1|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 222
Q08462_1|d.58.29.1|d1azsb_ annotated_K7F477|d.58.29.1,d.58.29.1|d1azsa_,d1azsa_ 222
P39788_1|a.96.1.1|d1orna_ annotated_Q1WU34|a.96.1.1,a.96.1.5,a.96.1.2,a.96.1.3|d1orna_,d1pu6a_,d1kg2a_,d1mpga1 222
A0A090QN77_1|c.30.1.1|d1kjqa2 annotated_C0ZTH3|c.30.1.1,d.142.1.2,d.142.1.1,d.142.1.2,d.142.1.7,b.84.2.1|d1kjqa2,d1w96a3,d1iowa2,d1gsoa3,d1uc8a2,d1kjqa1 222
Q9UM13_1|b.18.1.9|d1jhja_ annotated_G4V5K1|b.18.1.9,a.69.2.1|d1jhja_,d1fkma1 222
R0G7V9_1|d.10.1.2|d1gcca_ annotated_A0A068UNX0|d.10.1.2|d1gcca_ 222
A6KXV0_1|c.108.1.10|d2rbka1 annotated_R5X436|c.108.1.10,c.108.1.15,c.108.1.10,c.108.1.18,c.108.1.4,c.108.1.5,c.108.1.19,c.108.1.17,c.108.1.11|d1l6ra_,d1u02a_,d2fuea1,d1xpja_,d1j97a_,d1k1ea_,d2fpwa1,d1u7pa_,d1rkua_ 222
R0G7V9_1|d.10.1.2|d1gcca_ annotated_V4RKU4|d.10.1.2|d1gcca_ 222
D6THH4_1|c.37.1.19|d1z5za1 annotated_H0JH54|c.37.1.19,c.37.1.19|d1z3ix2,d2fwra1 222
D6THH4_1|c.37.1.19|d1z5za1 annotated_C3X634|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.19|d1z3ix2,d1rifa_,d2fz4a1,d2fwra1 222
R0G7V9_1|d.10.1.2|d1gcca_ annotated_K4CNH8|d.10.1.2|d1gcca_ 222
R0G7V9_1|d.10.1.2|d1gcca_ annotated_M1B0S3|d.10.1.2|d1gcca_ 222
D6THH4_1|c.37.1.19|d1z5za1 annotated_I0IQ15|c.37.1.19,c.37.1.23,c.37.1.19,c.37.1.19|d1z3ix2,d1rifa_,d1z3ix2,d1z5za1 221
M2YAR3_1|b.40.4.5|d3bzka4 annotated_F9D206|b.40.4.5|d1wi5a_ 221
Q08462_1|d.58.29.1|d1azsb_ annotated_H2RUG6|d.58.29.1,d.58.29.1|d1azsa_,d1fx2a_ 221
Q08462_1|d.58.29.1|d1azsb_ annotated_H2RUG5|d.58.29.1,d.58.29.1|d1azsa_,d1fx2a_ 221
